a1,a2,a3,a4,a5,res
42,100,0.42,0.23047619047619,0.01,Handwritten_extended
14,55,0.254545454545454,0.18051948051948,0.018181818181818,Handwritten_extended
49,95,0.515789473684211,0.154027926960258,0.010526315789474,Handwritten_extended
22,64,0.34375,0.212357954545455,0.015625,Handwritten_extended
13,41,0.317073170731707,0.309568480300188,0.024390243902439,Handwritten_extended
28,53,0.528301886792453,0.32277628032345,0.018867924528302,Handwritten_extended
41,77,0.532467532467532,0.248970541653468,0.012353500158378,Handwritten_extended
18,93,0.193548387096774,0.229988052568698,0.010752688172043,Handwritten_extended
18,46,0.391304347826087,0.219806763285024,0.020531400966184,Handwritten_extended
65,60,1.08333333333333,0.470769230769231,0.015128205128205,Handwritten_extended
15,12,1.25,0.25,0.061111111111111,Handwritten_extended
16,23,0.695652173913043,0.28804347826087,0.043478260869565,Handwritten_extended
15,21,0.714285714285714,0.371428571428571,0.047619047619048,Handwritten_extended
50,150,0.333333333333333,0.189333333333333,0.006666666666667,Handwritten_extended
44,52,0.846153846153846,0.280594405594406,0.019230769230769,Handwritten_extended
15,91,0.164835164835165,0.243956043956044,0.010989010989011,Handwritten_extended
14,55,0.254545454545454,0.194805194805195,0.018181818181818,Handwritten_extended
30,34,0.882352941176471,0.288235294117647,0.029411764705882,Handwritten_extended
31,36,0.861111111111111,0.218637992831541,0.027777777777778,Handwritten_extended
19,34,0.558823529411765,0.321981424148607,0.029411764705882,Handwritten_extended
40,110,0.363636363636364,0.200909090909091,0.009090909090909,Handwritten_extended
24,56,0.428571428571429,0.594494047619048,0.017857142857143,Handwritten_extended
15,52,0.288461538461538,0.634615384615385,0.019230769230769,Handwritten_extended
26,31,0.838709677419355,0.287841191066997,0.032258064516129,Handwritten_extended
27,33,0.818181818181818,0.308641975308642,0.03030303030303,Handwritten_extended
62,56,1.10714285714286,0.198732718894009,0.015841013824885,Handwritten_extended
18,94,0.191489361702128,0.183215130023641,0.009456264775414,Handwritten_extended
14,62,0.225806451612903,0.273041474654378,0.016129032258065,Handwritten_extended
30,72,0.416666666666667,0.283796296296296,0.013888888888889,Handwritten_extended
13,32,0.40625,0.245192307692308,0.028846153846154,Handwritten_extended
20,171,0.116959064327485,0.21140350877193,0.005847953216374,Handwritten_extended
18,40,0.45,0.268055555555556,0.025,Handwritten_extended
21,117,0.179487179487179,0.523402523402523,0.008547008547009,Handwritten_extended
28,53,0.528301886792453,0.330862533692722,0.018867924528302,Handwritten_extended
11,31,0.354838709677419,0.50733137829912,0.032258064516129,Handwritten_extended
50,80,0.625,0.17425,0.0125,Handwritten_extended
13,32,0.40625,0.269230769230769,0.028846153846154,Handwritten_extended
31,36,0.861111111111111,0.192652329749104,0.027777777777778,Handwritten_extended
58,62,0.935483870967742,0.188542825361513,0.016129032258065,Handwritten_extended
28,111,0.252252252252252,0.223616473616474,0.009009009009009,Handwritten_extended
28,20,1.4,0.383928571428571,0.033928571428572,Handwritten_extended
18,46,0.391304347826087,0.22463768115942,0.020531400966184,Handwritten_extended
16,49,0.326530612244898,0.237244897959184,0.020408163265306,Handwritten_extended
27,258,0.104651162790698,0.513637668676429,0.003875968992248,Handwritten_extended
29,116,0.25,0.453923900118906,0.008620689655172,Handwritten_extended
49,85,0.576470588235294,0.187274909963986,0.011764705882353,Handwritten_extended
29,192,0.151041666666667,0.184985632183908,0.005208333333333,Handwritten_extended
21,79,0.265822784810127,0.291742013261,0.012658227848101,Handwritten_extended
17,29,0.586206896551724,0.545638945233265,0.03448275862069,Handwritten_extended
18,40,0.45,0.25,0.025,Handwritten_extended
27,33,0.818181818181818,0.300785634118967,0.03030303030303,Handwritten_extended
26,99,0.262626262626263,0.1996891996892,0.00971250971251,Handwritten_extended
24,56,0.428571428571429,0.234375,0.017857142857143,Handwritten_extended
26,38,0.68421052631579,0.669028340080971,0.026315789473684,Handwritten_extended
31,36,0.861111111111111,0.237455197132616,0.027777777777778,Handwritten_extended
27,258,0.104651162790698,0.166666666666667,0.003875968992248,Handwritten_extended
25,73,0.342465753424657,0.151780821917808,0.013150684931507,Handwritten_extended
16,71,0.225352112676056,0.227112676056338,0.014084507042254,Handwritten_extended
16,23,0.695652173913043,0.269021739130435,0.043478260869565,Handwritten_extended
31,219,0.141552511415525,0.225659154514656,0.004566210045662,Handwritten_extended
49,95,0.515789473684211,0.154027926960258,0.010526315789474,Handwritten_extended
14,91,0.153846153846154,0.254317111459969,0.010989010989011,Handwritten_extended
65,60,1.08333333333333,0.234871794871795,0.015128205128205,Handwritten_extended
18,19,0.947368421052632,0.271929824561403,0.049707602339181,Handwritten_extended
16,49,0.326530612244898,0.237244897959184,0.020408163265306,Handwritten_extended
23,110,0.209090909090909,0.228063241106719,0.008300395256917,Handwritten_extended
13,32,0.40625,0.271634615384615,0.028846153846154,Handwritten_extended
16,33,0.484848484848485,0.272727272727273,0.028409090909091,Handwritten_extended
21,72,0.291666666666667,0.305555555555556,0.013888888888889,Handwritten_extended
26,31,0.838709677419355,0.290322580645161,0.032258064516129,Handwritten_extended
11,31,0.354838709677419,0.50733137829912,0.032258064516129,Handwritten_extended
14,55,0.254545454545454,0.194805194805195,0.018181818181818,Handwritten_extended
16,44,0.363636363636364,0.605113636363636,0.022727272727273,Handwritten_extended
25,73,0.342465753424657,0.151780821917808,0.013150684931507,Handwritten_extended
16,30,0.533333333333333,0.197916666666667,0.033333333333333,Handwritten_extended
11,31,0.354838709677419,0.243401759530792,0.029325513196481,Handwritten_extended
23,110,0.209090909090909,0.212252964426877,0.008300395256917,Handwritten_extended
20,166,0.120481927710843,0.203915662650602,0.006024096385542,Handwritten_extended
52,49,1.06122448979592,0.191130298273155,0.01883830455259,Handwritten_extended
58,62,0.935483870967742,0.195773081201335,0.016129032258065,Handwritten_extended
15,39,0.384615384615385,0.275213675213675,0.023931623931624,Handwritten_extended
15,63,0.238095238095238,0.437037037037037,0.015873015873016,Handwritten_extended
16,52,0.307692307692308,0.293269230769231,0.016826923076923,Handwritten_extended
14,91,0.153846153846154,0.383045525902669,0.010989010989011,Handwritten_extended
26,37,0.702702702702703,0.214137214137214,0.027027027027027,Handwritten_extended
29,86,0.337209302325581,0.271451483560545,0.011627906976744,Handwritten_extended
37,26,1.42307692307692,0.554054054054054,0.025987525987526,Handwritten_extended
16,47,0.340425531914894,0.337765957446808,0.021276595744681,Handwritten_extended
37,29,1.27586206896552,0.213420316868593,0.026095060577819,Handwritten_extended
49,85,0.576470588235294,0.198079231692677,0.011764705882353,Handwritten_extended
15,16,0.9375,0.35,0.0625,Handwritten_extended
12,85,0.141176470588235,0.380392156862745,0.011764705882353,Handwritten_extended
22,126,0.174603174603175,0.203823953823954,0.007936507936508,Handwritten_extended
27,258,0.104651162790698,0.186907838070629,0.003875968992248,Handwritten_extended
14,12,1.16666666666667,0.303571428571429,0.065476190476191,Handwritten_extended
21,77,0.272727272727273,0.179962894248608,0.012368583797155,Handwritten_extended
22,102,0.215686274509804,0.519607843137255,0.009803921568627,Handwritten_extended
20,48,0.416666666666667,0.16875,0.01875,Handwritten_extended
19,107,0.177570093457944,0.189867191342843,0.008853910477127,Handwritten_extended
44,62,0.709677419354839,0.25366568914956,0.016129032258065,Handwritten_extended
44,52,0.846153846153846,0.281468531468531,0.019230769230769,Handwritten_extended
12,85,0.141176470588235,0.391176470588235,0.011764705882353,Handwritten_extended
37,29,1.27586206896552,0.191053122087605,0.026095060577819,Handwritten_extended
30,34,0.882352941176471,0.331372549019608,0.029411764705882,Handwritten_extended
55,163,0.337423312883436,0.240713887339654,0.006134969325153,Handwritten_extended
16,69,0.231884057971014,0.345108695652174,0.014492753623188,Handwritten_extended
22,126,0.174603174603175,0.232683982683983,0.007936507936508,Handwritten_extended
15,12,1.25,0.222222222222222,0.061111111111111,Handwritten_extended
62,195,0.317948717948718,0.221009098428453,0.005128205128205,Handwritten_extended
38,149,0.25503355704698,0.53744259978806,0.006711409395973,Handwritten_extended
29,86,0.337209302325581,0.271050521251002,0.011627906976744,Handwritten_extended
21,117,0.179487179487179,0.188848188848189,0.008140008140008,Handwritten_extended
19,45,0.422222222222222,0.23859649122807,0.021052631578947,Handwritten_extended
62,195,0.317948717948718,0.21298593879239,0.005128205128205,Handwritten_extended
18,75,0.24,0.191851851851852,0.013333333333333,Handwritten_extended
37,29,1.27586206896552,0.493010251630941,0.026095060577819,Handwritten_extended
24,65,0.369230769230769,0.267307692307692,0.015384615384615,Handwritten_extended
18,79,0.227848101265823,0.331926863572433,0.012658227848101,Handwritten_extended
16,44,0.363636363636364,0.244318181818182,0.019886363636364,Handwritten_extended
31,40,0.775,0.633064516129032,0.025,Handwritten_extended
13,36,0.361111111111111,0.608974358974359,0.027777777777778,Handwritten_extended
26,31,0.838709677419355,0.289081885856079,0.032258064516129,Handwritten_extended
37,26,1.42307692307692,0.253638253638254,0.025987525987526,Handwritten_extended
25,73,0.342465753424657,0.142465753424658,0.012602739726027,Handwritten_extended
18,45,0.4,0.254320987654321,0.022222222222222,Handwritten_extended
33,89,0.370786516853933,0.562138236295539,0.01123595505618,Handwritten_extended
17,57,0.298245614035088,0.246646026831785,0.017543859649123,Handwritten_extended
16,49,0.326530612244898,0.25765306122449,0.020408163265306,Handwritten_extended
16,51,0.313725490196078,0.202205882352941,0.019607843137255,Handwritten_extended
18,19,0.947368421052632,0.353801169590643,0.052631578947368,Handwritten_extended
15,39,0.384615384615385,0.263247863247863,0.023931623931624,Handwritten_extended
34,96,0.354166666666667,0.241421568627451,0.010416666666667,Handwritten_extended
17,29,0.586206896551724,0.253549695740365,0.03448275862069,Handwritten_extended
16,23,0.695652173913043,0.296195652173913,0.043478260869565,Handwritten_extended
29,46,0.630434782608696,0.175412293853073,0.021739130434783,Handwritten_extended
46,150,0.306666666666667,0.23304347826087,0.006666666666667,Handwritten_extended
22,92,0.239130434782609,0.312747035573122,0.010375494071146,Handwritten_extended
15,12,1.25,0.25,0.061111111111111,Handwritten_extended
28,53,0.528301886792453,0.330862533692722,0.018867924528302,Handwritten_extended
15,52,0.288461538461538,0.317948717948718,0.019230769230769,Handwritten_extended
21,72,0.291666666666667,0.31547619047619,0.013888888888889,Handwritten_extended
24,54,0.444444444444444,0.196759259259259,0.018518518518519,Handwritten_extended
50,150,0.333333333333333,0.189333333333333,0.006666666666667,Handwritten_extended
19,24,0.791666666666667,0.429824561403509,0.041666666666667,Handwritten_extended
25,73,0.342465753424657,0.151780821917808,0.012602739726027,Handwritten_extended
20,24,0.833333333333333,0.266666666666667,0.041666666666667,Handwritten_extended
20,87,0.229885057471264,0.263793103448276,0.010344827586207,Handwritten_extended
15,12,1.25,0.15,0.061111111111111,Handwritten_extended
18,40,0.45,0.252777777777778,0.025,Handwritten_extended
19,99,0.191919191919192,0.177033492822967,0.01010101010101,Handwritten_extended
20,24,0.833333333333333,0.429166666666667,0.041666666666667,Handwritten_extended
22,64,0.34375,0.212357954545455,0.015625,Handwritten_extended
19,99,0.191919191919192,0.171717171717172,0.01010101010101,Handwritten_extended
18,124,0.145161290322581,0.296146953405018,0.008064516129032,Handwritten_extended
17,30,0.566666666666667,0.180392156862745,0.033333333333333,Handwritten_extended
30,74,0.405405405405405,0.147297297297297,0.013063063063063,Handwritten_extended
50,80,0.625,0.17725,0.0125,Handwritten_extended
18,124,0.145161290322581,0.28584229390681,0.008064516129032,Handwritten_extended
38,149,0.25503355704698,0.241080890144825,0.006711409395973,Handwritten_extended
16,22,0.727272727272727,0.667613636363636,0.045454545454546,Handwritten_extended
35,181,0.193370165745856,0.177111286503551,0.005524861878453,Handwritten_extended
20,16,1.25,0.415625,0.046875,Handwritten_extended
31,36,0.861111111111111,0.257168458781362,0.027777777777778,Handwritten_extended
67,57,1.17543859649123,0.164440953129091,0.014663524482849,Handwritten_extended
41,174,0.235632183908046,0.129100084104289,0.005747126436782,Handwritten_extended
16,47,0.340425531914894,0.220744680851064,0.019946808510638,Handwritten_extended
16,44,0.363636363636364,0.461647727272727,0.022727272727273,Handwritten_extended
21,78,0.269230769230769,0.173992673992674,0.012210012210012,Handwritten_extended
25,58,0.431034482758621,0.284137931034483,0.017241379310345,Handwritten_extended
13,41,0.317073170731707,0.360225140712946,0.024390243902439,Handwritten_extended
44,52,0.846153846153846,0.281468531468531,0.019230769230769,Handwritten_extended
40,113,0.353982300884956,0.176769911504425,0.008849557522124,Handwritten_extended
35,108,0.324074074074074,0.23994708994709,0.009259259259259,Handwritten_extended
58,62,0.935483870967742,0.21384872080089,0.016129032258065,Handwritten_extended
21,77,0.272727272727273,0.176252319109462,0.012368583797155,Handwritten_extended
15,23,0.652173913043478,0.249275362318841,0.040579710144928,Handwritten_extended
16,52,0.307692307692308,0.268028846153846,0.016826923076923,Handwritten_extended
22,126,0.174603174603175,0.222222222222222,0.007936507936508,Handwritten_extended
16,30,0.533333333333333,0.55625,0.033333333333333,Handwritten_extended
44,52,0.846153846153846,0.281468531468531,0.019230769230769,Handwritten_extended
25,135,0.185185185185185,0.154962962962963,0.007407407407407,Handwritten_extended
23,33,0.696969696969697,0.287220026350461,0.03030303030303,Handwritten_extended
26,46,0.565217391304348,0.525919732441471,0.021739130434783,Handwritten_extended
18,45,0.4,0.250617283950617,0.022222222222222,Handwritten_extended
31,219,0.141552511415525,0.24053616143762,0.004566210045662,Handwritten_extended
16,52,0.307692307692308,0.560096153846154,0.019230769230769,Handwritten_extended
23,52,0.442307692307692,0.15133779264214,0.018394648829432,Handwritten_extended
22,92,0.239130434782609,0.304841897233202,0.010375494071146,Handwritten_extended
18,19,0.947368421052632,0.353801169590643,0.052631578947368,Handwritten_extended
28,111,0.252252252252252,0.181467181467181,0.009009009009009,Handwritten_extended
19,107,0.177570093457944,0.190359075258239,0.008853910477127,Handwritten_extended
28,53,0.528301886792453,0.283692722371968,0.018194070080863,Handwritten_extended
16,38,0.421052631578947,0.28125,0.026315789473684,Handwritten_extended
38,149,0.25503355704698,0.216531261038502,0.006711409395973,Handwritten_extended
11,31,0.354838709677419,0.234604105571847,0.029325513196481,Handwritten_extended
65,60,1.08333333333333,0.201794871794872,0.015128205128205,Handwritten_extended
15,27,0.555555555555556,0.192592592592593,0.034567901234568,Handwritten_extended
19,107,0.177570093457944,0.204623708804722,0.008853910477127,Handwritten_extended
50,150,0.333333333333333,0.205866666666666,0.006666666666667,Handwritten_extended
16,47,0.340425531914894,0.224734042553191,0.019946808510638,Handwritten_extended
20,171,0.116959064327485,0.23859649122807,0.005847953216374,Handwritten_extended
49,95,0.515789473684211,0.178947368421053,0.010526315789474,Handwritten_extended
23,110,0.209090909090909,0.211857707509881,0.008300395256917,Handwritten_extended
22,102,0.215686274509804,0.209447415329768,0.009803921568627,Handwritten_extended
14,45,0.311111111111111,0.376190476190476,0.022222222222222,Handwritten_extended
14,62,0.225806451612903,0.273041474654378,0.016129032258065,Handwritten_extended
19,99,0.191919191919192,0.545454545454546,0.01010101010101,Handwritten_extended
15,27,0.555555555555556,0.190123456790124,0.034567901234568,Handwritten_extended
10,18,0.555555555555556,0.288888888888889,0.055555555555556,Handwritten_extended
62,195,0.317948717948718,0.207196029776675,0.005128205128205,Handwritten_extended
22,65,0.338461538461538,0.222377622377622,0.015384615384615,Handwritten_extended
20,171,0.116959064327485,0.232748538011696,0.005847953216374,Handwritten_extended
14,55,0.254545454545454,0.151948051948052,0.018181818181818,Handwritten_extended
16,22,0.727272727272727,0.213068181818182,0.042613636363636,Handwritten_extended
16,46,0.347826086956522,0.271739130434783,0.021739130434783,Handwritten_extended
12,52,0.230769230769231,0.168269230769231,0.016025641025641,Handwritten_extended
16,44,0.363636363636364,0.271306818181818,0.019886363636364,Handwritten_extended
14,55,0.254545454545454,0.194805194805195,0.018181818181818,Handwritten_extended
21,72,0.291666666666667,0.476190476190476,0.013888888888889,Handwritten_extended
26,99,0.262626262626263,0.183372183372183,0.00971250971251,Handwritten_extended
27,33,0.818181818181818,0.278338945005612,0.03030303030303,Handwritten_extended
21,54,0.388888888888889,0.187830687830688,0.017636684303351,Handwritten_extended
29,46,0.630434782608696,0.175412293853073,0.021739130434783,Handwritten_extended
17,39,0.435897435897436,0.368024132730015,0.024132730015083,Handwritten_extended
17,30,0.566666666666667,0.184313725490196,0.033333333333333,Handwritten_extended
28,166,0.168674698795181,0.228700516351119,0.006024096385542,Handwritten_extended
33,89,0.370786516853933,0.257065032345931,0.010554988083078,Handwritten_extended
23,55,0.418181818181818,0.211067193675889,0.018181818181818,Handwritten_extended
31,219,0.141552511415525,0.24053616143762,0.004566210045662,Handwritten_extended
20,171,0.116959064327485,0.623684210526316,0.005847953216374,Handwritten_extended
14,55,0.254545454545454,0.218181818181818,0.018181818181818,Handwritten_extended
50,150,0.333333333333333,0.205866666666667,0.006666666666667,Handwritten_extended
30,74,0.405405405405405,0.158108108108108,0.013513513513514,Handwritten_extended
29,192,0.151041666666667,0.203125,0.005208333333333,Handwritten_extended
15,16,0.9375,0.3875,0.0625,Handwritten_extended
20,87,0.229885057471264,0.270114942528735,0.010344827586207,Handwritten_extended
18,79,0.227848101265823,0.331926863572433,0.012658227848101,Handwritten_extended
20,166,0.120481927710843,0.184638554216868,0.006024096385542,Handwritten_extended
29,116,0.25,0.159928656361475,0.008620689655172,Handwritten_extended
29,192,0.151041666666667,0.219827586206897,0.005208333333333,Handwritten_extended
20,87,0.229885057471264,0.263793103448276,0.010344827586207,Handwritten_extended
17,39,0.435897435897436,0.321266968325792,0.024132730015083,Handwritten_extended
16,52,0.307692307692308,0.287259615384615,0.016826923076923,Handwritten_extended
29,116,0.25,0.159928656361474,0.008620689655172,Handwritten_extended
26,35,0.742857142857143,0.282417582417582,0.028571428571429,Handwritten_extended
28,111,0.252252252252252,0.585585585585586,0.009009009009009,Handwritten_extended
24,21,1.14285714285714,0.240079365079365,0.03968253968254,Handwritten_extended
28,166,0.168674698795181,0.271729776247848,0.006024096385542,Handwritten_extended
65,60,1.08333333333333,0.242564102564103,0.015128205128205,Handwritten_extended
41,77,0.532467532467532,0.224263541336712,0.012353500158378,Handwritten_extended
12,48,0.25,0.326388888888889,0.020833333333333,Handwritten_extended
63,96,0.65625,0.286044973544973,0.010416666666667,Handwritten_extended
17,29,0.586206896551724,0.281947261663286,0.03448275862069,Handwritten_extended
28,90,0.311111111111111,0.633333333333333,0.011111111111111,Handwritten_extended
29,38,0.763157894736842,0.301270417422868,0.02540834845735,Handwritten_extended
12,52,0.230769230769231,0.165064102564103,0.016025641025641,Handwritten_extended
32,34,0.941176470588235,0.283088235294118,0.028492647058824,Handwritten_extended
13,25,0.52,0.16,0.04,Handwritten_extended
52,49,1.06122448979592,0.184850863422292,0.01883830455259,Handwritten_extended
50,150,0.333333333333333,0.190266666666667,0.006666666666667,Handwritten_extended
15,39,0.384615384615385,0.275213675213675,0.023931623931624,Handwritten_extended
37,29,1.27586206896552,0.216216216216216,0.026095060577819,Handwritten_extended
18,75,0.24,0.191851851851852,0.013333333333333,Handwritten_extended
23,127,0.181102362204724,0.322492297158507,0.007874015748032,Handwritten_extended
20,53,0.377358490566038,0.231132075471698,0.018867924528302,Handwritten_extended
23,52,0.442307692307692,0.161371237458194,0.018394648829432,Handwritten_extended
16,44,0.363636363636364,0.267045454545454,0.019886363636364,Handwritten_extended
14,62,0.225806451612903,0.271889400921659,0.016129032258065,Handwritten_extended
76,212,0.358490566037736,0.427383316782522,0.004716981132075,Handwritten_extended
22,147,0.149659863945578,0.188930117501546,0.006802721088435,Handwritten_extended
20,126,0.158730158730159,0.232539682539682,0.007936507936508,Handwritten_extended
62,195,0.317948717948718,0.221009098428453,0.005128205128205,Handwritten_extended
34,96,0.354166666666667,0.5,0.010416666666667,Handwritten_extended
20,85,0.235294117647059,0.192352941176471,0.011176470588235,Handwritten_extended
58,62,0.935483870967742,0.195773081201335,0.016129032258065,Handwritten_extended
26,31,0.838709677419355,0.25682382133995,0.032258064516129,Handwritten_extended
16,30,0.533333333333333,0.304166666666667,0.033333333333333,Handwritten_extended
16,69,0.231884057971014,0.318840579710145,0.014492753623188,Handwritten_extended
38,149,0.25503355704698,0.240551042034617,0.006711409395973,Handwritten_extended
28,20,1.4,0.4,0.033928571428572,Handwritten_extended
63,96,0.65625,0.292989417989418,0.010416666666667,Handwritten_extended
26,21,1.23809523809524,0.296703296703297,0.036630036630037,Handwritten_extended
30,74,0.405405405405405,0.154954954954955,0.013513513513514,Handwritten_extended
16,47,0.340425531914894,0.382978723404255,0.021276595744681,Handwritten_extended
23,69,0.333333333333333,0.347195967233774,0.014492753623188,Handwritten_extended
18,46,0.391304347826087,0.208937198067633,0.020531400966184,Handwritten_extended
44,62,0.709677419354839,0.269061583577712,0.016129032258065,Handwritten_extended
16,47,0.340425531914894,0.719414893617021,0.021276595744681,Handwritten_extended
25,73,0.342465753424657,0.127123287671233,0.012602739726027,Handwritten_extended
18,75,0.24,0.159259259259259,0.012592592592593,Handwritten_extended
22,64,0.34375,0.490767045454545,0.015625,Handwritten_extended
19,107,0.177570093457944,0.184948352188883,0.008853910477127,Handwritten_extended
22,102,0.215686274509804,0.203654188948307,0.009803921568627,Handwritten_extended
16,46,0.347826086956522,0.24320652173913,0.021739130434783,Handwritten_extended
18,46,0.391304347826087,0.222222222222222,0.020531400966184,Handwritten_extended
14,24,0.583333333333333,0.235119047619048,0.035714285714286,Handwritten_extended
44,62,0.709677419354839,0.280058651026393,0.016129032258065,Handwritten_extended
22,64,0.34375,0.215909090909091,0.015625,Handwritten_extended
19,100,0.19,0.503157894736842,0.01,Handwritten_extended
37,29,1.27586206896552,0.213420316868593,0.026095060577819,Handwritten_extended
29,116,0.25,0.12782401902497,0.008620689655172,Handwritten_extended
21,54,0.388888888888889,0.173721340388007,0.017636684303351,Handwritten_extended
16,44,0.363636363636364,0.461647727272727,0.022727272727273,Handwritten_extended
10,18,0.555555555555556,0.294444444444444,0.055555555555556,Handwritten_extended
21,117,0.179487179487179,0.203907203907204,0.008140008140008,Handwritten_extended
15,63,0.238095238095238,0.230687830687831,0.014814814814815,Handwritten_extended
17,30,0.566666666666667,0.184313725490196,0.033333333333333,Handwritten_extended
13,36,0.361111111111111,0.329059829059829,0.023504273504274,Handwritten_extended
18,93,0.193548387096774,0.222819593787336,0.010752688172043,Handwritten_extended
14,24,0.583333333333333,0.255952380952381,0.035714285714286,Handwritten_extended
20,87,0.229885057471264,0.258620689655172,0.010344827586207,Handwritten_extended
14,55,0.254545454545454,0.368831168831169,0.018181818181818,Handwritten_extended
35,108,0.324074074074074,0.23994708994709,0.009259259259259,Handwritten_extended
15,39,0.384615384615385,0.256410256410256,0.023931623931624,Handwritten_extended
17,29,0.586206896551724,0.310344827586207,0.03448275862069,Handwritten_extended
16,69,0.231884057971014,0.361413043478261,0.014492753623188,Handwritten_extended
17,30,0.566666666666667,0.184313725490196,0.033333333333333,Handwritten_extended
24,21,1.14285714285714,0.234126984126984,0.03968253968254,Handwritten_extended
26,37,0.702702702702703,0.214137214137214,0.027027027027027,Handwritten_extended
26,46,0.565217391304348,0.265886287625418,0.020903010033445,Handwritten_extended
22,92,0.239130434782609,0.302865612648221,0.010375494071146,Handwritten_extended
15,63,0.238095238095238,0.217989417989418,0.014814814814815,Handwritten_extended
18,19,0.947368421052632,0.309941520467836,0.052631578947368,Handwritten_extended
31,58,0.53448275862069,0.235261401557286,0.017241379310345,Handwritten_extended
24,35,0.685714285714286,0.221428571428571,0.028571428571429,Handwritten_extended
26,105,0.247619047619048,0.174725274725275,0.00952380952381,Handwritten_extended
50,80,0.625,0.1715,0.0125,Handwritten_extended
49,85,0.576470588235294,0.193517406962785,0.011764705882353,Handwritten_extended
62,56,1.10714285714286,0.163018433179724,0.015841013824885,Handwritten_extended
26,35,0.742857142857143,0.259340659340659,0.028571428571429,Handwritten_extended
16,47,0.340425531914894,0.170212765957447,0.019946808510638,Handwritten_extended
31,99,0.313131313131313,0.227761485826002,0.01010101010101,Handwritten_extended
16,21,0.761904761904762,0.175595238095238,0.047619047619048,Handwritten_extended
15,12,1.25,0.25,0.061111111111111,Handwritten_extended
28,111,0.252252252252252,0.212676962676963,0.009009009009009,Handwritten_extended
45,123,0.365853658536585,0.155916892502258,0.007949412827462,Handwritten_extended
26,105,0.247619047619048,0.142124542124542,0.00952380952381,Handwritten_extended
29,192,0.151041666666667,0.598599137931035,0.005208333333333,Handwritten_extended
18,45,0.4,0.254320987654321,0.022222222222222,Handwritten_extended
31,219,0.141552511415525,0.24053616143762,0.004566210045662,Handwritten_extended
19,100,0.19,0.188947368421053,0.008947368421053,Handwritten_extended
16,44,0.363636363636364,0.458806818181818,0.022727272727273,Handwritten_extended
62,195,0.317948717948718,0.428784119106701,0.005128205128205,Handwritten_extended
16,51,0.313725490196078,0.21078431372549,0.019607843137255,Handwritten_extended
25,58,0.431034482758621,0.284137931034483,0.017241379310345,Handwritten_extended
23,52,0.442307692307692,0.129598662207358,0.018394648829432,Handwritten_extended
